Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
UAE / Dubai	Agency	Pact Employment				info@pactemployment.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Agency	Pactemployment	Agency / recruiter			iinfo@pactemployment.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8333.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com			
UAE / Dubai	Agency	ParamInfo	IT staffing / services recruiter			rekha.y@paraminfo.com			To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8701.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC | Category: IT staffing / services recruiter | Source: IMG_8701.HEIC | ParamInfo careers page lists Dubai | Abu Dhabi | Saudi | Bahrain | and India | route as UAE/GCC agency contact.	https://paraminfo.com; paraminfo.com; https://paraminfo.com/careers/		
UAE / Dubai	Agency	Parkerconnect Me	Agency / recruiter			info@parkerconnect-me.com	Phone: +971 4 367 1797; Phone: +971 4 585 9309; Phone: +971 50 434 4675; Phone: +971 4 447 2847; Phone: +971 4 355 7222		To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8396.HEIC	OCR raw safety-net row from screenshot; verify before outreach. v FOLLOW FOR DUBAI JOB-RELATED VIDEOS | BE Email: info@mindfieldresources.com | &: Website: http://www.mindfieldresources.com | Tiger Recruitment	http://www.mindfieldresources.comTiger; https://tiger-recruitment.com/aeRFS; https://www.rfsonshr.comCaliberly; https://caliberly.comParker; https://parkerconnect-me.com#4		
UAE / Dubai	Agency	Pinpointhr	Agency / recruiter			resume@pinpointhr.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE | 31 Jobtrack jobtrack@jobtrackme.com Admin & Commercial | 33 Gulf Connexions jobs@gulfconnexions.com Investment Banking | 34 Headway enquiries@headway.ae ... [truncated]			
UAE / Dubai	Agency	Radiantgroup	Agency / recruiter			info@radiantgroup.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE | 31 Jobtrack jobtrack@jobtrackme.com Admin & Commercial | 33 Gulf Connexions jobs@gulfconnexions.com Investment Banking | 34 Headway enquiries@headway.ae ... [truncated]			
UAE / Dubai	Agency	Randstad	Recruitment agency / staffing contact			corporate.communications@randstad.com			To Contact					Medium	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC	Move from Unknown into UAE/Dubai agency review queue.	randstad.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / Dubai	Agency	Rawafed	Recruitment agency / staffing contact			careers@rawafed.ae			To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8333.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com	rawafed.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / Dubai	Agency	Reach Group				jobs@reachgroup.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Agency	Receptionist PA				info@receptionistpa.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Agency	Recruitsconsultancy	Agency / recruiter			info@recruitsconsultancy.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE | 31 Jobtrack jobtrack@jobtrackme.com Admin & Commercial | 33 Gulf Connexions jobs@gulfconnexions.com Investment Banking | 34 Headway enquiries@headway.ae ... [truncated]			
UAE / Dubai	Agency	Rfsonshr	Agency / recruiter			info@rfsonshr.com	Phone: +971 4 367 1797; Phone: +971 4 585 9309; Phone: +971 50 434 4675; Phone: +971 4 447 2847; Phone: +971 4 355 7222		To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8396.HEIC	OCR raw safety-net row from screenshot; verify before outreach. v FOLLOW FOR DUBAI JOB-RELATED VIDEOS | BE Email: info@mindfieldresources.com | &: Website: http://www.mindfieldresources.com | Tiger Recruitment	http://www.mindfieldresources.comTiger; https://tiger-recruitment.com/aeRFS; https://www.rfsonshr.comCaliberly; https://caliberly.comParker; https://parkerconnect-me.com#4		
UAE / Dubai	Agency	Sawaeed	Recruitment agency / staffing contact			info@sawaeed.ae			To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8057.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. @:) Join channel to get daily Dubai job updates W | https://www.instagram.com/channel/ | info@workforce.ae | contact@morganmallet.agency | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com ... [truncated]	sawaeed.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.; https://www.instagram.com/channel/AbZbNHfHrBoK22HT/?		
UAE / Dubai	Agency	Soshrsolutions	Agency / recruiter			recptdxb@soshrsolutions.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE | 31 Jobtrack jobtrack@jobtrackme.com Admin & Commercial | 33 Gulf Connexions jobs@gulfconnexions.com Investment Banking | 34 Headway enquiries@headway.ae ... [truncated]			
UAE / Dubai	Agency	Spark	Recruitment agency / staffing contact			sparkmos@spark.ae			To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	spark.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / Dubai	Agency	SSA Ltd				ian.mclean@ssaltd.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Agency	Styracorp	Agency / recruiter			arshad@styracorp.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE | 31 Jobtrack jobtrack@jobtrackme.com Admin & Commercial | 33 Gulf Connexions jobs@gulfconnexions.com Investment Banking | 34 Headway enquiries@headway.ae ... [truncated]			
UAE / Dubai	Agency	Sundus Recruitment				cv@sundusrecruitment.com; info@sundusrecruitment.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Agency	Talascend	Recruitment agency / staffing contact			talascend.marketing@talascend.com			To Contact					High	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	talascend.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / Dubai	Agency	Talenthuntuae	Agency / recruiter			info@talenthuntuae.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE | 31 Jobtrack jobtrack@jobtrackme.com Admin & Commercial | 33 Gulf Connexions jobs@gulfconnexions.com Investment Banking | 34 Headway enquiries@headway.ae ... [truncated]			
UAE / Dubai	Agency	TASC Outsourcing				dxbjobs@tascoutsourcing.com; request@tascoutsourcing.com; info@tascoutsourcing.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Agency	Tiger Recruitment	Agency / recruiter			ae-info@tiger-recruitment.com	Phone: +971 4 367 1797; Phone: +971 4 585 9309; Phone: +971 50 434 4675; Phone: +971 4 447 2847; Phone: +971 4 355 7222		To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8396.HEIC	OCR raw safety-net row from screenshot; verify before outreach. v FOLLOW FOR DUBAI JOB-RELATED VIDEOS | BE Email: info@mindfieldresources.com | &: Website: http://www.mindfieldresources.com | Tiger Recruitment	http://www.mindfieldresources.comTiger; https://tiger-recruitment.com/aeRFS; https://www.rfsonshr.comCaliberly; https://caliberly.comParker; https://parkerconnect-me.com#4		
UAE / Dubai	Agency	UHRS	Recruitment agency / staffing contact			info@uhrs.ae; naveed@uhrs.ae			To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC; Raw OCR: ... [truncated]	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com | verify before outreach. yp ... [truncated]	uhrs.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / Dubai	Agency	Vivahrc	Agency / recruiter			cv@vivahrc.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE | 31 Jobtrack jobtrack@jobtrackme.com Admin & Commercial | 33 Gulf Connexions jobs@gulfconnexions.com Investment Banking | 34 Headway enquiries@headway.ae ... [truncated]			
UAE / Dubai	Agency	Workforce	Agency / recruiter			info@workforce.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8057.HEIC	OCR raw safety-net row from screenshot; verify before outreach. @:) Join channel to get daily Dubai job updates W | https://www.instagram.com/channel/ | info@workforce.ae | contact@morganmallet.agency	https://www.instagram.com/channel/AbZbNHfHrBoK22HT/?		
UAE / Dubai	Agency	Xperts Jobs				cv@xpertsjobs.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	2gether	Company career-link lead			https://2gether.global/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8705.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8705.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://2gether.global/careers; 2gether.global/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Abb	Unclassified lead			careers@abb.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Accor Hotels UAE				hrd@accor.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	ADCB				careers@adcb.com			Applied					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Admsuae	Unclassified lead			info@admsuae.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	ADNOC Digital	Company career-link lead			https://adnoc.ae/careers			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8705.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8705.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://adnoc.ae/careers; adnoc.ae/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	AECOM UAE				https://ae-careers.aecom.com/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Akrs	Unclassified lead			info@akrs.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
